# Filter database
# 
# new filters denoted by a leading '>', with the format
#     	      '> [filter_name] [exponent scale] [source]'
# exponent scale denotes units; for example:
# 	   -10 = Anstroms
#	   -9 = Nanometers
#	   -6 = Microns
# any integer (or float) number will cause wavelength to be scaled to 10^[exponent scale]
# source is where the filter information was taken from, put something (or null for no information)

> PACS_100 -10 Null
#       lam (ang)   response
       2783000.0   0.00093082083
       2783500.0   0.00092903794
       2784000.0   0.00092686426
       2784500.0   0.00092507990
       2785000.0   0.00092290460
       2785500.0   0.00092111877
       2786000.0   0.00091894187
       2786500.0   0.00091715456
       2787000.0   0.00091497605
       2787500.0   0.00091318727
       2788000.0   0.00091100714
       2788500.0   0.00090921690
       2789000.0   0.00090703516
       2789500.0   0.00090524344
       2790000.0   0.00090345103
       2790500.0   0.00090126691
       2791000.0   0.00089947302
       2791500.0   0.00089728728
       2792000.0   0.00089549192
       2792500.0   0.00089369587
       2793000.0   0.00089150775
       2793500.0   0.00088971022
       2794000.0   0.00088752049
       2794500.0   0.00088572149
       2795000.0   0.00088392179
       2795500.0   0.00088172968
       2796000.0   0.00087992850
       2796500.0   0.00087812663
       2797000.0   0.00087593214
       2797500.0   0.00087334482
       2798000.0   0.00087036447
       2798500.0   0.00086699086
       2799000.0   0.00086400820
       2799500.0   0.00086063214
       2800000.0   0.00085764716
       2800500.0   0.00085426866
       2801000.0   0.00085128137
       2801500.0   0.00084829296
       2802000.0   0.00084491081
       2802500.0   0.00084192008
       2803000.0   0.00083853548
       2803500.0   0.00083554245
       2804000.0   0.00083254829
       2804500.0   0.00082916005
       2805000.0   0.00082616358
       2805500.0   0.00082277288
       2806000.0   0.00081977410
       2806500.0   0.00081677420
       2807000.0   0.00081377318
       2807500.0   0.00081037765
       2808000.0   0.00080737431
       2808500.0   0.00080436986
       2809000.0   0.00080097068
       2809500.0   0.00079796391
       2810000.0   0.00079495603
       2810500.0   0.00079194702
       2811000.0   0.00078854301
       2811500.0   0.00078553169
       2812000.0   0.00078251925
       2812500.0   0.00077950568
       2813000.0   0.00077649100
       2813500.0   0.00077308097
       2814000.0   0.00077006397
       2814500.0   0.00076704585
       2815000.0   0.00076402661
       2815500.0   0.00076100626
       2816000.0   0.00075798478
       2816500.0   0.00075496217
       2817000.0   0.00075193845
       2817500.0   0.00074930840
       2818000.0   0.00074667736
       2818500.0   0.00074404535
       2819000.0   0.00074141235
       2819500.0   0.00073877837
       2820000.0   0.00073614341
       2820500.0   0.00073350747
       2821000.0   0.00073126583
       2821500.0   0.00072862800
       2822000.0   0.00072598919
       2822500.0   0.00072334940
       2823000.0   0.00072070862
       2823500.0   0.00071846250
       2824000.0   0.00071581983
       2824500.0   0.00071317619
       2825000.0   0.00071053156
       2825500.0   0.00070788595
       2826000.0   0.00070563534
       2826500.0   0.00070298784
       2827000.0   0.00070033936
       2827500.0   0.00069768990
       2828000.0   0.00069543572
       2828500.0   0.00069278437
       2829000.0   0.00069013203
       2829500.0   0.00068747872
       2830000.0   0.00068522096
       2830500.0   0.00068256576
       2831000.0   0.00067990957
       2831500.0   0.00067764915
       2832000.0   0.00067499107
       2832500.0   0.00067233202
       2833000.0   0.00067006893
       2833500.0   0.00066740798
       2834000.0   0.00066474605
       2834500.0   0.00066248031
       2835000.0   0.00065981649
       2835500.0   0.00065754899
       2836000.0   0.00065488328
       2836500.0   0.00065221658
       2837000.0   0.00064994643
       2837500.0   0.00064807302
       2838000.0   0.00064619891
       2838500.0   0.00064472184
       2839000.0   0.00064284640
       2839500.0   0.00064097026
       2840000.0   0.00063909342
       2840500.0   0.00063721588
       2841000.0   0.00063533764
       2841500.0   0.00063345870
       2842000.0   0.00063197728
       2842500.0   0.00063009701
       2843000.0   0.00062821604
       2843500.0   0.00062633437
       2844000.0   0.00062445199
       2844500.0   0.00062256892
       2845000.0   0.00062108379
       2845500.0   0.00061919938
       2846000.0   0.00061731427
       2846500.0   0.00061542847
       2847000.0   0.00061354196
       2847500.0   0.00061205375
       2848000.0   0.00061016591
       2848500.0   0.00060827737
       2849000.0   0.00060638813
       2849500.0   0.00060489746
       2850000.0   0.00060300689
       2850500.0   0.00060111562
       2851000.0   0.00059922365
       2851500.0   0.00059773053
       2852000.0   0.00059583722
       2852500.0   0.00059394322
       2853000.0   0.00059204852
       2853500.0   0.00059055294
       2854000.0   0.00058865691
       2854500.0   0.00058676017
       2855000.0   0.00058526278
       2855500.0   0.00058336471
       2856000.0   0.00058146595
       2856500.0   0.00057956648
       2857000.0   0.00057806663
       2857500.0   0.00057616583
       2858000.0   0.00057386387
       2858500.0   0.00057196160
       2859000.0   0.00056965802
       2859500.0   0.00056775428
       2860000.0   0.00056544910
       2860500.0   0.00056354388
       2861000.0   0.00056123709
       2861500.0   0.00055933040
       2862000.0   0.00055702199
       2862500.0   0.00055511384
       2863000.0   0.00055280382
       2863500.0   0.00055089419
       2864000.0   0.00054858256
       2864500.0   0.00054667146
       2865000.0   0.00054435822
       2865500.0   0.00054244565
       2866000.0   0.00054013079
       2866500.0   0.00053821675
       2867000.0   0.00053590029
       2867500.0   0.00053398478
       2868000.0   0.00053166670
       2868500.0   0.00052974972
       2869000.0   0.00052743003

> SPIRE_250 -10 Null
#       lam (ang)   response
       1666666.7       0.0000000
       1669449.1       0.0000000
       1672240.8   0.00016979676
       1674761.3   9.8185184e-05
       1677570.9   1.5254834e-05
       1680389.9  -6.7991159e-05
       1683218.3  -0.00010903925
       1685772.1  -0.00012661816
       1688618.7  -0.00013629565
       1691475.0  -3.5771907e-05
       1694340.9   6.5120410e-05
       1697216.6   0.00016841611
       1699813.0   0.00027430499
       1702707.3   0.00038048959
       1705611.5   0.00038732375
       1708525.5   0.00038498150
       1711449.6   0.00039306919
       1714089.8   0.00042117636
       1717033.0   0.00044944753
       1719986.2   0.00054916704
       1722949.7   0.00067128771
       1725625.5   0.00074846637
       1728608.5   0.00063103707
       1731601.7   0.00051310594
       1734605.4   0.00038294749
       1737619.5   0.00024479430
       1740341.1   0.00011111409
       1743375.2   0.00010556041
       1746419.8   0.00010008329
       1749475.2   0.00012323226
       1752541.2   0.00017997250
       1755309.8   0.00023687038
       1758396.3   0.00019922051
       1761493.7   0.00014924304
       1764602.1   0.00010471265
       1767409.0   7.2298680e-05
       1770538.2   3.9837110e-05
       1773678.6   0.00019637156
       1776830.1   0.00042175309
       1779992.9   0.00062065026
       1782849.0   0.00067709078
       1786033.2   0.00073374563
       1789228.8   0.00057058704
       1792435.9   0.00024975920
       1795654.5  -6.9389221e-05
       1798561.2  -6.9768361e-05
       1801801.8  -7.0161370e-05
       1805054.2   0.00011951045
       1808318.3   0.00055918765
       1811266.1    0.0010001771
       1814552.7    0.0011156508
       1817851.3    0.0011776081
       1821161.9    0.0011447303
       1824484.6   0.00086793338
       1827485.4   0.00059041835
       1830831.2   0.00057248683
       1834189.3   0.00066323075
       1837559.7   0.00076561623
       1840942.6   0.00094343249
       1843997.8    0.0011215965
       1847404.4    0.0013175445
       1850823.6    0.0015264210
       1854255.5    0.0017370910
       1857355.1    0.0020430906
       1860811.3    0.0023525972
       1864280.4    0.0025014136
       1867762.4    0.0024106450
       1871257.5    0.0023195368
       1874414.2    0.0021916228
       1877934.3    0.0020543775
       1881467.5    0.0019962164
       1885014.1    0.0021719091
       1888574.1    0.0023472278
       1891789.6    0.0025050621
       1895375.3    0.0026535254
       1898974.6    0.0027827281
       1902587.5    0.0027284359
       1905851.0    0.0026734272
       1909490.2    0.0025652217
       1913143.3    0.0024071968
       1916810.4    0.0022485661
       1920491.6    0.0024808109
       1923816.9    0.0027356253
       1927525.1    0.0030437951
       1931247.6    0.0034422897
       1934984.5    0.0038412632
       1938360.1    0.0040907919
       1942124.7    0.0043036202
       1945903.9    0.0045514905
       1949697.8    0.0049245938
       1953506.5    0.0052980815
       1956947.2    0.0058880454
       1960784.3    0.0065977160
       1964636.5    0.0072907446
       1968503.9    0.0077204292
       1972386.6    0.0081528925
       1975894.1    0.0087026193
       1979806.0    0.0093768833
       1983733.4     0.010052732
       1987676.4     0.011161568
       1991238.6     0.012319421
       1995211.5     0.013582786
       1999200.3     0.015048925
       2003205.1     0.016531946
       2007226.0     0.018638527
       2010858.6     0.020937237
       2014910.3     0.023459313
       2018978.4     0.026845757
       2023062.9     0.030257018
       2027164.0     0.034149917
       2030869.2     0.038341025
       2035002.0     0.042656773
       2039151.7     0.049342990
       2043318.3     0.056056530
       2047082.9     0.063752011
       2051282.1     0.072572556
       2055498.5     0.081440656
       2059732.2     0.093842306
       2063983.5      0.10670341
       2067824.6      0.12179714
       2072109.4      0.14151824
       2076412.0      0.16132124
       2080732.4      0.18257855
       2085070.9      0.20449734
       2088991.0      0.22600128
       2093364.0      0.24579774
       2097755.4      0.26579253
       2102165.2      0.28852795
       2106150.0      0.31314515
       2110595.2      0.33804313
       2115059.2      0.36908946
       2119542.2      0.40026739
       2124044.2      0.42784318
       2128112.4      0.45064533
       2132650.9      0.47351880
       2137208.8      0.48145913
       2141786.2      0.48696217
       2146383.3      0.49296057
       2150537.6      0.50017724
       2155172.4      0.50741285
       2159827.2      0.51551041
       2164502.2      0.52399981
       2168727.0      0.53205307
       2173440.6      0.53810567
       2178174.7      0.54418463
       2182929.5      0.54789131
       2187705.1      0.54981116
       2192021.0      0.55149804
       2196836.6      0.56176249
       2201673.3      0.57207214
       2206531.3      0.57842643
       2210922.0      0.57860556
       2215821.0      0.57891366
       2220741.7      0.57617266
       2225684.4      0.57280801
       2230649.1      0.57028628
       2235136.3      0.57069663
       2240143.4      0.57111347
       2245172.9      0.58559537
       2250225.0      0.60681892
       2255300.0      0.62702295
       2259887.0      0.63860433
       2265005.7      0.65050465
       2270147.6      0.65260506
       2275312.9      0.64621385
       2279981.8      0.63964763
       2285192.0      0.63859815
       2290426.0      0.63792140
       2295684.1      0.64556655
       2300966.4      0.66715383
       2305741.3      0.68868185
       2311070.0      0.70386050
       2316423.4      0.71745489
       2321801.7      0.72919883
       2327205.0      0.73409253
       2332089.6      0.73883672
       2337540.9      0.74159127
       2343017.8      0.74320010
       2348520.4      0.74533264
       2353494.9      0.75311838
       2359046.9      0.76124630
       2364625.2      0.76278652
       2370229.9      0.75769218
       2375861.2      0.75270417
       2380952.4      0.75405547
       2386634.8      0.75624852
       2392344.5      0.76331563
       2398081.5      0.77990355
       2403846.2      0.79643914
       2409058.1      0.81113779
       2414875.6      0.82556902
       2420721.4      0.83448384
       2426595.5      0.82064259
       2431906.6      0.80653782
       2437835.2      0.79443959
       2443792.8      0.78349070
       2449779.5      0.77356499
       2455795.7      0.78464021
       2461235.5      0.79557410
       2467308.2      0.81068697
       2473410.8      0.83022345
       2479543.8      0.84985681
       2485707.2      0.84828172
       2491280.5      0.84402394
       2497502.5      0.83817282
       2503755.6      0.82844046
       2510040.2      0.81865925
       2515723.3      0.82244799
       2522068.1      0.83131245
       2528445.0      0.84008280
       2534854.2      0.84931545
       2541296.1      0.85859503
       2547121.8      0.86434197
       2553626.1      0.86823289
       2560163.9      0.87228440
       2566735.1      0.88425435
       2573340.2      0.89628591
       2579313.9      0.90828697
       2585984.0      0.92072396
       2592688.6      0.93322545
       2599428.1      0.92736741
       2605523.7      0.91837553
       2612330.2      0.90814358
       2619172.3      0.89411636
       2626050.4      0.88001547
       2632964.7      0.88826392
       2639218.8      0.90516504
       2646202.7      0.92442620
       2653223.7      0.96128334
       2660282.0      0.99015111
       2666666.7       1.0000000
       2673796.8      0.99150849
       2680965.1      0.97015585
       2688172.0      0.93790618
       2695417.8      0.91362815
       2701972.4      0.90649691
       2709292.9      0.89883024
       2716653.1      0.91784065
       2724053.4      0.93650561
       2731494.1      0.94446662
       2738225.6      0.95687445
       2745744.1      0.95829486
       2753304.0      0.94867962
       2760905.6      0.93006110
       2767783.0      0.91686614
       2775464.9      0.91254846
       2783189.5      0.91355903
       2790957.3      0.89770681
       2798768.5      0.88607167
       2805836.1      0.87011754
       2813731.0      0.84350090
       2821670.4      0.80882718
       2829654.8      0.78639527
       2837684.4      0.73280862
       2844950.2      0.72624388
       2853067.0      0.77675534
       2861230.3      0.71090569
       2869440.5      0.71940972
       2876870.0      0.68586477
       2885170.2      0.63442040
       2893518.5      0.56407713
       2901915.3      0.49603618
       2910360.9      0.41832440
       2918004.1      0.35240511
       2926543.8      0.29394077
       2935133.5      0.23932627
       2943773.9      0.13774274
       2952465.3     0.062358663
       2960331.6     0.034304062
       2969121.1     0.020653337
       2977963.1     0.012857601
       2986857.8    0.0083205325
       2994908.7    0.0067879111
       3003905.1    0.0057107206
       3012955.7    0.0051849326
       3022061.0    0.0049266237
       3031221.6    0.0047217105
       3039513.7    0.0044974782
       3048780.5    0.0042766685
       3058104.0    0.0039452902
       3067484.7    0.0035781703
       3076923.1    0.0032290786
       3085467.4    0.0028209988
       3095017.0    0.0025219287
       3104625.9    0.0022482950
       3114294.6    0.0019986242
       3123048.1    0.0017622914
       3132832.1    0.0015275138
       3142677.6    0.0012872891
       3152585.1    0.0010793274
       3162555.3   0.00090011191
       3171582.6   0.00074445060
       3181673.6   0.00062671976
       3191828.9   0.00054927517
       3202049.3   0.00048505769
       3211303.8   0.00044605363
       3221649.5   0.00041438909
       3232062.1   0.00038855779
       3242542.2   0.00035614515
       3253090.4   0.00032441534
       3262642.7   0.00029023179
       3273322.4   0.00026312476
       3284072.2   0.00023583969
       3294892.9   0.00021090935
       3305785.1   0.00019525929
       3315649.9   0.00018088510
       3326680.0   0.00016892954
       3337783.7   0.00015993853
       3348961.8   0.00015088729
       3359086.3   0.00014043565
       3370407.8   0.00012970514
       3381805.9   0.00011823314
       3393281.3   0.00010854771
       3404834.9   0.00010156510
       3415300.5   9.5140515e-05
       3427004.8   9.0646160e-05
       3438789.5   8.7103406e-05
       3450655.6   8.2645098e-05
       3462603.9   7.6120209e-05
       3473428.3   6.8915107e-05
       3485535.0   6.1973579e-05
       3497726.5   5.5387075e-05
       3510003.5   5.0335765e-05
       3521126.8   4.8134964e-05
       3533568.9   4.7023648e-05
       3546099.3   4.6469488e-05
       3558718.9   4.4679520e-05
       3571428.6   4.2660911e-05
       3582945.2   3.8447758e-05
       3595828.8   3.3468868e-05
       3608805.5   2.9723074e-05
       3621876.1   2.7243673e-05
       3635041.8   2.4906028e-05
       3646973.0   2.4426704e-05
       3660322.1   2.3892652e-05
       3673769.3   2.3839129e-05
       3687315.6   2.3521832e-05
       3699593.0   2.3173275e-05
       3713330.9   2.1484271e-05
       3727171.1   1.9608606e-05
       3741114.9   1.7587351e-05
       3755163.3   1.5682965e-05
       3767897.5   1.3877042e-05
       3782148.3   1.3006849e-05
       3796507.2   1.2515958e-05
       3810975.6   1.1600442e-05
       3825554.7   1.0171351e-05
       3838771.6   8.8038641e-06
       3853564.5   8.0374346e-06
       3868472.0   7.5966587e-06
       3883495.1   7.7264483e-06
       3897116.1   8.6164809e-06
       3912363.1   9.7809077e-06
       3927729.8   1.0835786e-05
       3943217.7   1.1526329e-05
       3958828.2   1.2124455e-05
       3972983.7   1.2493069e-05
       3988831.3   1.2886993e-05
       4004805.8   1.2868189e-05
       4020908.7   1.2935396e-05
       4037141.7   1.3149547e-05
       4051863.9   1.4159261e-05
       4068348.3   1.5687730e-05
       4084967.3   1.7556382e-05
       4101722.7   1.9424587e-05
       4116920.5   2.1184044e-05
       4133939.6   2.1950765e-05
       4151100.0   2.2139960e-05
       4168403.5   2.2378830e-05
       4185851.8   2.2065419e-05
       4201680.7   2.1844122e-05
       4219409.3   2.1822692e-05
       4237288.1   2.1840659e-05
       4255319.1   2.1690437e-05
       4271678.8   2.1579019e-05
       4290004.3   2.1351021e-05
       4308487.7   2.1227588e-05
       4327131.1   2.0829668e-05
       4345936.5   2.0609768e-05
       4363001.7   1.9731795e-05
       4382120.9   1.9288555e-05
       4401408.5   1.9080831e-05
       4420866.5   1.8907706e-05
       4440497.3   1.8191400e-05
       4458314.8   1.7294342e-05
       4478280.3   1.6581940e-05
       4498425.6   1.5131517e-05
       4518752.8   1.4062756e-05
       4537205.1   1.3013302e-05
       4557885.1   1.2050848e-05
       4578754.6   1.1049390e-05
       4599816.0   1.0609905e-05
       4621072.1   1.0331397e-05
       4640371.2   9.9105071e-06
       4662004.7   9.5571096e-06
       4683840.7   8.8349590e-06
       4705882.4   8.0775695e-06
       4728132.4   7.2298860e-06
       4748338.1   6.3998205e-06
       4770992.4   5.6570338e-06
       4793863.9   5.2363744e-06
       4816955.7   4.7560821e-06
       4837929.4   4.6226149e-06
       4861448.7   4.4500954e-06
       4885197.9   4.2946794e-06
       4909180.2   4.0028700e-06
       4933399.1   3.6024656e-06
       4955401.4   3.1257147e-06
       4980079.7   2.5931986e-06
       5005005.0   2.1692022e-06
       5030181.1   1.8642072e-06
       5055611.7   1.5936288e-06
       5078720.2   1.4242740e-06
       5104645.2   1.3706814e-06
       5130836.3   1.3342994e-06
       5157297.6   1.4270412e-06
       5181347.2   1.5780334e-06
       5208333.3   1.7433608e-06
       5235602.1   1.9199125e-06
       5263157.9   2.0789474e-06
       5291005.3   2.1300657e-06
       5316321.1   2.1855338e-06
       5344735.4   2.2582976e-06
       5373455.1   2.4325218e-06
       5402485.1   2.6249547e-06
       5431830.5   2.9379637e-06
       5458515.3   3.2961035e-06
       5488474.2   3.4167260e-06
       5518763.8   3.5326153e-06
       5549389.6   3.7412643e-06
       5577244.8   3.7539148e-06
       5608525.0   3.8982330e-06
       5640157.9   4.1402478e-06
       5672149.7   4.0640018e-06
       5704506.6   3.8959899e-06
       5733945.0   3.6924085e-06
       5767012.7   3.4316894e-06
       5800464.0   3.2922414e-06
       5834305.7   3.3723569e-06
       5865102.6   3.4030486e-06
       5899705.0   3.6046549e-06
       5934718.1   3.8445234e-06
       5970149.3   3.9035591e-06
       6006006.0   3.8643039e-06
       6038647.3   3.9284387e-06
       6075334.1   3.9389529e-06
       6112469.4   3.9462371e-06
       6150061.5   4.0211941e-06
       6188118.8   4.1378794e-06
       6222775.4   4.2875606e-06
       6261740.8   4.3935401e-06
       6301197.2   4.2619636e-06
       6341154.1   4.1356868e-06
       6377551.0   3.9141343e-06
       6418485.2   3.5724866e-06
       6459948.3   3.2580146e-06
       6501950.6   3.0852113e-06
       6544502.6   2.9730740e-06
       6583278.5   3.2543822e-06
       6626905.2   3.6957741e-06
       6671114.1   3.9440213e-06
       6715916.7   4.2251234e-06
       6761325.2   4.2425458e-06
       6802721.1   4.0928459e-06
       6849315.1   3.6655126e-06
       6896551.7   3.2231906e-06
       6944444.4   2.8411172e-06
       6988120.2   2.6055705e-06
       7037297.7   2.6246800e-06
       7087172.2   2.9532480e-06
       7137758.7   3.1798323e-06
       7189072.6   3.3966393e-06
       7235890.0   3.4783957e-06
       7288629.7   3.4004261e-06
       7342143.9   3.1103258e-06
       7396449.7   2.8155277e-06
       7451564.8   2.7427491e-06
       7501875.5   2.6953167e-06
       7558579.0   2.6978313e-06
       7616146.2   2.8832554e-06
       7674597.1   3.0951397e-06
       7727975.3   3.2334358e-06
       7788162.0   3.2320872e-06
       7849293.6   3.4247934e-06
       7911392.4   3.4944881e-06
       7974481.7   3.8487828e-06
       8032128.5   4.0760846e-06
       8097166.0   4.3092939e-06
       8163265.3   4.7903117e-06
       8230452.7   5.2683942e-06
       8298755.2   5.5218640e-06
       8361204.0   5.7977140e-06
       8431703.2   5.9577859e-06
       8503401.4   5.7935262e-06
       8576329.3   5.5180668e-06
       8643042.4   5.0671023e-06
       8718395.8   5.2166665e-06
       8795074.8   5.4558458e-06
       8873114.5   5.6553916e-06
       8952551.5   5.4059638e-06
       9025270.8   5.7027810e-06
       9107468.1   7.2109129e-05
       9191176.5   7.2923400e-05
       9276437.8   7.5128953e-05
       9363295.9   7.2951393e-05
       9442870.6   6.8071683e-05
       9532888.5   6.2539939e-05
       9624639.1   6.3617807e-05
       9718173.0   6.3648693e-05
       9803921.6   6.0224090e-05
       9900990.1   5.9569144e-05
       10000000.   5.5384615e-05

> SPIRE_350 -10 Null
#       lam (ang)   response
       1666666.7       0.0000000
       1669449.1       0.0000000
       1672240.8   9.1444348e-07
       1674761.3   7.6437546e-07
       1677570.9   7.8784036e-07
       1680389.9   1.0192475e-06
       1683218.3   9.6711489e-07
       1685772.1   1.2166600e-06
       1688618.7   9.8894505e-07
       1691475.0   1.3434307e-06
       1694340.9   1.7236902e-06
       1697216.6   1.8185570e-06
       1699813.0   1.3138003e-06
       1702707.3   1.6966133e-06
       1705611.5   1.3328326e-06
       1708525.5   1.5333357e-06
       1711449.6   1.3527251e-06
       1714089.8   1.4008741e-06
       1717033.0   1.0649104e-06
       1719986.2   1.1349724e-06
       1722949.7   9.9802724e-07
       1725625.5   1.1107232e-06
       1728608.5   1.0551308e-06
       1731601.7   9.3730225e-07
       1734605.4   8.6123902e-07
       1737619.5   1.0606310e-06
       1740341.1   9.2198956e-07
       1743375.2   1.0634007e-06
       1746419.8   1.0049180e-06
       1749475.2   1.3215889e-06
       1752541.2   1.5317229e-06
       1755309.8   1.6808933e-06
       1758396.3   1.0673128e-06
       1761493.7   1.7596975e-06
       1764602.1   1.4278551e-06
       1767409.0   1.1112316e-06
       1770538.2   1.3488287e-06
       1773678.6   1.2347104e-06
       1776830.1   1.0072584e-06
       1779992.9   9.3768129e-07
       1782849.0   1.1178973e-06
       1786033.2   8.5706169e-07
       1789228.8   2.7742164e-07
       1792435.9   6.5278447e-07
       1795654.5   8.1495652e-07
       1798561.2   1.1085699e-06
       1801801.8   1.4441218e-06
       1805054.2   1.2003458e-06
       1808318.3   1.4933109e-06
       1811266.1   1.3875819e-06
       1814552.7   1.5448992e-06
       1817851.3   1.2166098e-06
       1821161.9   1.8340644e-06
       1824484.6   2.0202956e-06
       1827485.4   2.1249553e-06
       1830831.2   2.1015127e-06
       1834189.3   2.5294138e-06
       1837559.7   1.9548252e-06
       1840942.6   1.3435699e-06
       1843997.8   1.3056853e-06
       1847404.4   1.0472659e-06
       1850823.6   1.0878882e-06
       1854255.5   1.9029844e-06
       1857355.1   2.2571344e-06
       1860811.3   2.0406778e-06
       1864280.4   1.1832709e-06
       1867762.4   6.1178148e-07
       1871257.5   1.2108467e-06
       1874414.2   1.3384158e-06
       1877934.3   1.0245212e-06
       1881467.5   7.3897895e-07
       1885014.1   7.4479423e-07
       1888574.1   7.6287616e-07
       1891789.6   9.6187608e-07
       1895375.3   1.4819301e-06
       1898974.6  -3.1314899e-07
       1902587.5   5.9429723e-07
       1905851.0   9.0317732e-07
       1909490.2   1.9368648e-06
       1913143.3   1.4933741e-06
       1916810.4   1.3171788e-06
       1920491.6   7.8699186e-07
       1923816.9   1.3769739e-06
       1927525.1   2.1894812e-06
       1931247.6   2.3947105e-06
       1934984.5   1.9519948e-06
       1938360.1   1.9132330e-06
       1942124.7   2.7685577e-06
       1945903.9   3.2296290e-06
       1949697.8   2.3094747e-06
       1953506.5   2.8747759e-06
       1956947.2   1.8664696e-06
       1960784.3   1.9111116e-06
       1964636.5   1.8528531e-06
       1968503.9   3.3972867e-06
       1972386.6   1.7920151e-06
       1975894.1   3.5432060e-06
       1979806.0   3.1837137e-06
       1983733.4   3.3177998e-06
       1987676.4   3.4719193e-06
       1991238.6   3.7074693e-06
       1995211.5   1.2144592e-05
       1999200.3   8.5958113e-06
       2003205.1   6.6879156e-07
       2007226.0   1.6789737e-06
       2010858.6   8.2839748e-07
       2014910.3   7.4669899e-07
       2018978.4   1.1169704e-06
       2023062.9   1.5800388e-06
       2027164.0   7.0022350e-07
       2030869.2   1.2924710e-06
       2035002.0   2.0303228e-06
       2039151.7   1.6221776e-06
       2043318.3   3.3442433e-06
       2047082.9   6.0371899e-06
       2051282.1   1.4008342e-06
       2055498.5   2.7898918e-06
       2059732.2   2.0637819e-06
       2063983.5   2.2317945e-06
       2067824.6   2.8921789e-06
       2072109.4   1.6819826e-06
       2076412.0   2.3470883e-06
       2080732.4   2.4549262e-06
       2085070.9   2.7775561e-06
       2088991.0   2.6116948e-06
       2093364.0   3.7663559e-06
       2097755.4   2.8069805e-06
       2102165.2   1.3719185e-06
       2106150.0   2.4930001e-06
       2110595.2   1.7825436e-06
       2115059.2   3.2523541e-06
       2119542.2   4.7283953e-07
       2124044.2   1.9017175e-06
       2128112.4   2.1722374e-06
       2132650.9   3.1675141e-06
       2137208.8   1.3255051e-06
       2141786.2   1.8088866e-06
       2146383.3   2.5259748e-06
       2150537.6   3.2463672e-06
       2155172.4   1.7457297e-06
       2159827.2   1.7089641e-06
       2164502.2   1.4993882e-06
       2168727.0   2.9593010e-06
       2173440.6   2.0961307e-06
       2178174.7   1.4781990e-06
       2182929.5   4.0457544e-06
       2187705.1   3.3836591e-06
       2192021.0   4.5179526e-06
       2196836.6   5.7929099e-06
       2201673.3   4.1002150e-06
       2206531.3   3.6038399e-06
       2210922.0   3.2818799e-06
       2215821.0   2.7277277e-06
       2220741.7   3.3476082e-06
       2225684.4   3.7955647e-06
       2230649.1   2.9648228e-06
       2235136.3   4.8527937e-06
       2240143.4   5.9137958e-06
       2245172.9   5.0603741e-06
       2250225.0   4.4229135e-06
       2255300.0   8.0240284e-06
       2259887.0   7.2113472e-06
       2265005.7   6.5291629e-06
       2270147.6   8.7217629e-06
       2275312.9   4.3305266e-06
       2279981.8   5.1417471e-06
       2285192.0   2.9291202e-06
       2290426.0   4.5839967e-06
       2295684.1   4.4358858e-06
       2300966.4   4.8710724e-06
       2305741.3   5.7309369e-06
       2311070.0   4.2438135e-06
       2316423.4   4.0570179e-06
       2321801.7   3.5672937e-06
       2327205.0   1.3133017e-06
       2332089.6   1.0265851e-06
       2337540.9   1.3540323e-07
       2343017.8  -2.9602655e-06
       2348520.4   2.2519600e-06
       2353494.9   4.6590231e-06
       2359046.9   4.4788261e-06
       2364625.2   4.6185217e-06
       2370229.9   7.5533436e-06
       2375861.2   9.4055863e-06
       2380952.4   7.2696321e-06
       2386634.8   8.6328035e-06
       2392344.5   7.7013719e-06
       2398081.5   1.0760928e-05
       2403846.2   8.8150265e-06
       2409058.1   1.2711213e-05
       2414875.6   1.1794249e-05
       2420721.4   1.0769589e-05
       2426595.5   8.3860926e-06
       2431906.6   7.8702224e-06
       2437835.2   9.5719002e-06
       2443792.8   8.7467784e-06
       2449779.5   1.3155966e-05
       2455795.7   1.0302358e-05
       2461235.5   8.8753492e-06
       2467308.2   8.0563554e-06
       2473410.8   1.4823222e-05
       2479543.8   1.5261884e-05
       2485707.2   1.0995089e-05
       2491280.5   1.3378838e-05
       2497502.5   1.5233931e-05
       2503755.6   1.3264276e-05
       2510040.2   1.0877884e-05
       2515723.3   1.2801868e-05
       2522068.1   1.6072278e-05
       2528445.0   1.3114662e-05
       2534854.2   2.2943961e-05
       2541296.1   3.0405921e-05
       2547121.8   3.3409106e-05
       2553626.1   4.1021134e-05
       2560163.9   4.3353912e-05
       2566735.1   4.5435904e-05
       2573340.2   6.1962820e-05
       2579313.9   7.5859242e-05
       2585984.0   8.0842657e-05
       2592688.6   8.4768119e-05
       2599428.1   0.00010095499
       2605523.7   0.00011158319
       2612330.2   0.00013527476
       2619172.3   0.00016322411
       2626050.4   0.00019288846
       2632964.7   0.00023057065
       2639218.8   0.00028594278
       2646202.7   0.00034291060
       2653223.7   0.00043288778
       2660282.0   0.00053230817
       2666666.7   0.00065370222
       2673796.8   0.00081158566
       2680965.1    0.0010260073
       2688172.0    0.0012681838
       2695417.8    0.0015762808
       2701972.4    0.0019385497
       2709292.9    0.0022708505
       2716653.1    0.0026211798
       2724053.4    0.0030222194
       2731494.1    0.0034487523
       2738225.6    0.0039407995
       2745744.1    0.0045887513
       2753304.0    0.0052684572
       2760905.6    0.0059625153
       2767783.0    0.0068002448
       2775464.9    0.0077685862
       2783189.5    0.0086782106
       2790957.3    0.0096071983
       2798768.5     0.010655992
