     0.605000    0.0360400     0.584700      0.00000      0.00000      0.00000	0.00227100     0.304000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.610000    0.0352300     0.566800      0.00000      0.00000      0.00000	0.000550400     0.486300      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.615000    0.0344700     0.549800      0.00000      0.00000      0.00000	0.000428400     0.541400      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.620000    0.0337000     0.532900      0.00000      0.00000      0.00000	0.000306400     0.596500      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.625000    0.0329700     0.513800      0.00000      0.00000      0.00000	0.000153700     0.622300      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.630000    0.0322300     0.494800      0.00000      0.00000      0.00000	1.00000e-06     0.648200      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.635000    0.0315300     0.461300      0.00000      0.00000      0.00000	1.00000e-06     0.671800      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.640000    0.0308200     0.427800      0.00000      0.00000      0.00000	1.00000e-06     0.695500      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.645000    0.0301600     0.407500      0.00000      0.00000      0.00000	1.00000e-06     0.715200  6.39000e-05      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.650000    0.0294900     0.387100      0.00000      0.00000      0.00000	1.00000e-06     0.735000  0.000127800      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.655000    0.0288700     0.374200      0.00000      0.00000      0.00000	1.00000e-06     0.706600  0.000211200      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.660000    0.0282500     0.361200      0.00000      0.00000      0.00000	1.00000e-06     0.678200  0.000294600      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.665000    0.0276600     0.351000      0.00000      0.00000      0.00000	1.00000e-06     0.662100  0.000268800      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.670000    0.0270600     0.340800      0.00000      0.00000      0.00000	1.00000e-06     0.646000  0.000243000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.675000    0.0265000     0.333400      0.00000      0.00000      0.00000	1.00000e-06     0.633200  0.000269000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.680000    0.0259400     0.326000      0.00000      0.00000      0.00000	1.00000e-06     0.620500  0.000295100      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.685000    0.0254100     0.317900      0.00000      0.00000      0.00000	1.00000e-06     0.608200  0.000575000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.690000    0.0248800     0.309700      0.00000      0.00000      0.00000	1.00000e-06     0.595900  0.000854900      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.695000    0.0243900     0.300800      0.00000      0.00000      0.00000	1.00000e-06     0.509200    0.0932800      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.700000    0.0239000     0.291900      0.00000      0.00000      0.00000	1.00000e-06     0.422500     0.185700      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.705000    0.0234300     0.284900      0.00000      0.00000      0.00000	1.00000e-06     0.211400     0.231300      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.710000    0.0229600     0.277800   0.00505160      0.00000      0.00000	1.00000e-06  0.000322800     0.276800      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.715000    0.0225300     0.271100  0.000237473      0.00000      0.00000	1.00000e-06  0.000203700     0.280600      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.720000    0.0221000     0.264500   0.00375697      0.00000      0.00000	1.00000e-06  8.45500e-05     0.284400      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.725000    0.0216900     0.256800   0.00324993      0.00000      0.00000	1.00000e-06  4.22700e-05     0.282100      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.730000    0.0212800     0.249100   0.00213620      0.00000      0.00000	1.00000e-06      0.00000     0.279800      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.735000    0.0209300     0.242500  0.000175630      0.00000      0.00000	1.00000e-06      0.00000     0.270500      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.740000    0.0205700     0.235900      0.00000      0.00000      0.00000	1.00000e-06      0.00000     0.261200      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.745000    0.0202400     0.230200   0.00148333      0.00000      0.00000	1.00000e-06      0.00000     0.261800  0.000128400      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.750000    0.0199100     0.224500   0.00655127      0.00000      0.00000	1.00000e-06      0.00000     0.262500  0.000256900      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.755000    0.0196300     0.218900   0.00888170      0.00000      0.00000	1.00000e-06      0.00000     0.266400  0.000215600      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.760000    0.0193600     0.213200   0.00767446      0.00000      0.00000	1.00000e-06      0.00000     0.270400  0.000174300      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.765000    0.0191700     0.207500   0.00565936      0.00000      0.00000	1.00000e-06      0.00000     0.267700  0.000229900      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.770000    0.0189800     0.201800   0.00916622      0.00000      0.00000	1.00000e-06      0.00000     0.264900  0.000285600      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.775000    0.0190000     0.196100   0.00906486      0.00000      0.00000	1.00000e-06      0.00000     0.258400  0.000379500      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.780000    0.0190200     0.190300    0.0179251      0.00000      0.00000	1.00000e-06      0.00000     0.251900  0.000473400      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.785000    0.0194300     0.185100    0.0247967      0.00000      0.00000	1.00000e-06      0.00000     0.240900  0.000366300      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.790000    0.0198300     0.179900    0.0703795      0.00000      0.00000	1.00000e-06      0.00000     0.229900  0.000259300      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.795000    0.0194900     0.174700     0.105493      0.00000      0.00000	1.00000e-06      0.00000     0.222800  0.000601100      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.800000    0.0186400     0.169500    0.0626378      0.00000      0.00000	1.00000e-06      0.00000     0.215700  0.000943000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.805000    0.0179400     0.164600    0.0362929      0.00000      0.00000	1.00000e-06      0.00000     0.138200     0.113900      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.810000    0.0172300     0.159700    0.0222883      0.00000      0.00000	1.00000e-06      0.00000    0.0607300     0.226800      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.815000    0.0168600     0.155000    0.0180739      0.00000      0.00000	1.00000e-06      0.00000    0.0304400     0.272800      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.820000    0.0164800     0.150300    0.0201493      0.00000      0.00000	1.00000e-06      0.00000  0.000145500     0.318900      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.825000    0.0162300     0.145800    0.0202144      0.00000      0.00000	1.00000e-06      0.00000  0.000123000     0.321400      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.830000    0.0159800     0.141300    0.0183489      0.00000      0.00000	1.00000e-06      0.00000  0.000100500     0.323800      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.835000    0.0158100     0.137000    0.0186625      0.00000      0.00000	1.00000e-06      0.00000  0.000101900     0.333000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.840000    0.0156400     0.132600    0.0213850      0.00000      0.00000	1.00000e-06      0.00000  0.000103300     0.342200      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.845000    0.0155800     0.128600    0.0382462      0.00000      0.00000	1.00000e-06      0.00000  5.16500e-05     0.337800      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.850000    0.0155300     0.124500    0.0274058      0.00000      0.00000	1.00000e-06      0.00000  1.22600e-09     0.333400      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.855000    0.0156900     0.120700    0.0286134      0.00000      0.00000	1.00000e-06      0.00000  7.27200e-15     0.339000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.860000    0.0158400     0.116900    0.0374889      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.344700      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.865000    0.0164400     0.113300    0.0469820      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.352300      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.870000    0.0170300     0.109600    0.0727323      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.359800      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.875000    0.0182900     0.106200    0.0941396      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.375500      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.880000    0.0195500     0.102800     0.109754      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.391200      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.885000    0.0211600    0.0995700     0.111454      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.391400      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.890000    0.0227700    0.0963400     0.105440      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.391500      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.895000    0.0247300    0.0933100    0.0948122      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.399500      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.900000    0.0267000    0.0902800    0.0736696      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.407500      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.905000    0.0297900    0.0874300    0.0535620      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.413900      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.910000    0.0328800    0.0845700    0.0389391      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.420300      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.915000    0.0369200    0.0819100    0.0344505      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.422100      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.920000    0.0409500    0.0792500    0.0367159      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.424000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.925000    0.0445000    0.0767500    0.0404749      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.425000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.930000    0.0480400    0.0742500    0.0506371      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.426000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.935000    0.0514000    0.0719100    0.0573421      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.414700      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.940000    0.0547600    0.0695700    0.0444396      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.403400      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.945000    0.0592400    0.0673700    0.0258590      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.398600      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.950000    0.0637300    0.0651600    0.0163300      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.393800      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.955000    0.0690600    0.0631000    0.0143022      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.379500      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.960000    0.0743900    0.0610300   0.00496504      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.365100      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.965000    0.0781400    0.0591200   0.00516819      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.288700      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.970000    0.0818800    0.0572100   0.00393114      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.212200      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.975000    0.0830200    0.0554000   0.00171344      0.00000      0.00000	1.00000e-06      0.00000      0.00000     0.113300      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.980000    0.0828600    0.0535800   0.00190460      0.00000      0.00000	1.00000e-06      0.00000      0.00000    0.0144300      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.985000    0.0812400    0.0518900   0.00334412      0.00000      0.00000	1.00000e-06      0.00000      0.00000   0.00765800      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.990000    0.0791300    0.0501900   0.00140151      0.00000      0.00000	1.00000e-06      0.00000      0.00000  0.000886100      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
     0.995000    0.0769900    0.0491900   0.00128623      0.00000      0.00000	1.00000e-06      0.00000      0.00000  0.000634800      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.00000    0.0750000    0.0481800  0.000127769      0.00000      0.00000	1.00000e-06      0.00000      0.00000  0.000383700      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.00500    0.0731900    0.0480000   0.00122559      0.00000      0.00000	1.00000e-06      0.00000      0.00000  0.000627700      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.01000    0.0713800    0.0478100  0.000449140      0.00000      0.00000	1.00000e-06      0.00000      0.00000  0.000871700      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.01500    0.0690400    0.0476200  0.000767844      0.00000      0.00000	1.00000e-06      0.00000      0.00000  0.000435800      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.02000    0.0659900    0.0474400    0.0108911      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.02500    0.0624400    0.0472400    0.0101784      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.03000    0.0588900    0.0470500   0.00626905      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.03500    0.0560300    0.0468500   0.00540247      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.04000    0.0531700    0.0466600    0.0137880      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.04500    0.0509100    0.0464600    0.0326850      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.05000    0.0486500    0.0462600    0.0959729      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.05500    0.0464000    0.0460500    0.0715609      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.06000    0.0440600    0.0458400    0.0352583      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.06500    0.0418500    0.0456300    0.0210444      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.07000    0.0396500    0.0454200    0.0147085      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.07500    0.0375900    0.0452100    0.0195399      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.08000    0.0355400    0.0449900    0.0178578      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.08500    0.0337100    0.0447700    0.0134314      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.09000    0.0318800    0.0445500    0.0177599      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.09500    0.0303400    0.0443300    0.0214425      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.10000    0.0288000    0.0441000    0.0319883      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.10500    0.0273000    0.0438600    0.0587366      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.11000    0.0258000    0.0436300    0.0541464      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.11500    0.0245400    0.0433900  0.000896797      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.12000    0.0232800    0.0431600   0.00225691      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.12500    0.0221900    0.0429100   0.00110581      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.13000    0.0211000    0.0426700   0.00187253      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.13500    0.0202600    0.0424200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.14000    0.0194100    0.0421800      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.14500    0.0190500    0.0419200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.15000    0.0186900    0.0416700    0.0104975      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.15500    0.0188000    0.0414100   0.00964811      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.16000    0.0189200    0.0411500   0.00650025      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.16500    0.0193500    0.0408900   0.00544281      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.17000    0.0197700    0.0406200   0.00531469      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.17500    0.0202800    0.0403500   0.00353464      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.18000    0.0207900    0.0400800   0.00460150      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.18500    0.0213900    0.0398000   0.00651399      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.19000    0.0220000    0.0395200    0.0576709      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.19500    0.0226700    0.0392400    0.0261708      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.20000    0.0233500    0.0389500    0.0154126      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.20500    0.0241000    0.0386600    0.0147948      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.21000    0.0248600    0.0383700    0.0214159      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.21500    0.0255600    0.0380700    0.0387747      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.22000    0.0262700    0.0377700    0.0320696      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.22500    0.0268700    0.0374600    0.0328993      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.23000    0.0274700    0.0371600    0.0390620      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.23500    0.0280000    0.0368500    0.0378563      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.24000    0.0285300    0.0365400    0.0418806      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      1.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.24500    0.0289400    0.0362200    0.0310333      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.25000    0.0293500    0.0359000    0.0323127      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      0.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.25500    0.0296800    0.0355700    0.0324170      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000  1.09500e-05	0.00000      0.00000      0.00000      0.00000      0.00000
      1.26000    0.0300000    0.0352400    0.0330446      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000  2.19100e-05	0.00000      0.00000      0.00000      0.00000      0.00000
      1.26500    0.0298000    0.0349100    0.0329936      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000  0.000303300	0.00000      0.00000      0.00000      0.00000      0.00000
      1.27000    0.0296000    0.0345800    0.0933622      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000  0.000584600	0.00000      0.00000      0.00000      0.00000      0.00000
      1.27500    0.0292800    0.0342400    0.0550486      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000  0.000387000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.28000    0.0289600    0.0338900    0.0368508      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000  0.000189300	0.00000      0.00000      0.00000      0.00000      0.00000
      1.28500    0.0284700    0.0335400    0.0380669      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000  0.000898100	0.00000      0.00000      0.00000      0.00000      0.00000
      1.29000    0.0279800    0.0331900    0.0351948      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000   0.00160700	0.00000      0.00000      0.00000      0.00000      0.00000
      1.29500    0.0273600    0.0328300    0.0351325      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000   0.00734800	0.00000      0.00000      0.00000      0.00000      0.00000
      1.30000    0.0267400    0.0324700    0.0344780      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000    0.0130900	0.00000      0.00000      0.00000      0.00000      0.00000
      1.30500    0.0261000    0.0321000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000    0.0454200	0.00000      0.00000      0.00000      0.00000      0.00000
      1.31000    0.0254700    0.0317400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000    0.0777500	0.00000      0.00000      0.00000      0.00000      0.00000
      1.31500    0.0250300    0.0313600      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.387000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.32000    0.0245900    0.0309900      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.696300	0.00000      0.00000      0.00000      0.00000      0.00000
      1.32500    0.0241100    0.0306000      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.820200	0.00000      0.00000      0.00000      0.00000      0.00000
      1.33000    0.0236300    0.0302200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.944000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.33500    0.0230800    0.0298300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.972000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.34000    0.0225300    0.0294400      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000      1.00000	0.00000      0.00000      0.00000      0.00000      0.00000
      1.34500    0.0220500    0.0290300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.958200	0.00000      0.00000      0.00000      0.00000      0.00000
      1.35000    0.0215700    0.0286300      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.916400	0.00000      0.00000      0.00000      0.00000      0.00000
      1.35500    0.0211500    0.0282200      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.886700	0.00000      0.00000      0.00000      0.00000      0.00000
      1.36000    0.0207300    0.0278100      0.00000      0.00000      0.00000	1.00000e-06      0.00000      0.00000      0.00000      0.00000     0.857100	0.00000      0.00000      0.00000      0.00000      0.00000
